MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,RL,107.0402187473959,15868.716129972483,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008.5896857879063,2003.5477287132967,Gable,WdShake,VinylSd,VinylSd,Stone,290.85611537393095,TA,TA,Slab,Ex,Gd,Av,Unf,281.3318561719383,,2.541429233590158,1454.8417110591554,1127.4435265486347,GasA,Ex,Y,,1525.319211873723,1005.3664744232913,55.08410328614277,2694.156338688711,0,0,3,1,4,1,Gd,9,Typ,0,,Attchd,2006.7423843292177,RFn,3,799.7744666002774,TA,,Y,278.95308165095366,173.18722447709868,0.0,0.0,0.0,2.6062618319332778,,,,0.0,9,2006,New,Partial,252272.62714445568
30,RL,63.06568901444043,8460.474925962004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,Duplex,SFoyer,4,4,1966.9624406168011,1964.5507363724057,Gable,ClyTile,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Po,Av,GLQ,1256.79493467846,Unf,0.0,94.74566071921936,1184.9444563114464,GasA,TA,Y,SBrkr,1258.2335431679626,0.0,0.0,1599.6230793487578,2,0,0,2,0,2,TA,6,Typ,0,,CarPort,1973.34026152805,Unf,2,345.4754797216459,Fa,TA,Y,72.52540397788259,42.54531843428266,0.0,24.304420035979845,18.27085532268365,44.86827947174859,,,,0.0,1,2008,WD,Alloca,79848.20227007044
60,RL,95.17622256708361,11928.482909090419,Pave,,Reg,Bnk,AllPub,FR3,Gtl,NAmes,RRAn,Norm,1Fam,2Story,6,5,1979.1406232334805,1988.5632745790153,Gable,CompShg,HdBoard,HdBoard,None,9.863655703822474,TA,TA,BrkTil,Fa,TA,Mn,ALQ,439.6237372283555,LwQ,424.3416913537097,536.0445267509067,668.9733054576363,GasA,TA,Y,SBrkr,1119.6102636627006,1021.3152841709963,0.0,2058.298749750893,0,0,2,1,4,1,TA,9,Typ,2,Fa,2Types,1978.4378238540296,Unf,2,514.2671513958326,TA,TA,P,231.95110125388965,0.0,0.0,0.0,9.961753782830673,0.0,,,Gar2,0.0,6,2008,WD,Normal,172455.74014411634
90,RL,76.05912701914578,9276.277278768375,Pave,,Reg,Lvl,AllPub,Corner,Mod,Sawyer,Norm,Norm,Duplex,1Story,4,5,1979.0534338781927,1970.613474860532,Gable,CompShg,MetalSd,MetalSd,None,91.12578235011347,TA,TA,PConc,,,Av,BLQ,7.836082232383615,,84.24609780833602,231.19722977786677,0.0,GasA,TA,Y,SBrkr,1468.4911526994142,0.0,4.94127623044215,1581.2722887026334,0,0,2,0,2,2,TA,6,Typ,0,,Attchd,1972.0733615241143,Unf,2,394.66990024704523,TA,,Y,0.0,0.0,4.006408582572491,16.08440745341348,34.574627353533614,15.775504089477748,Gd,,Shed,401.97007000364505,10,2006,WD,Normal,56134.30903628334
120,RM,,5105.9475964065,Grvl,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,PosA,Norm,TwnhsE,1Story,6,5,2005.4669890366083,1981.0739033264952,Gable,CompShg,VinylSd,Stucco,BrkFace,104.14724727565653,Gd,TA,PConc,Ex,TA,Av,GLQ,612.1021244412847,ALQ,0.0,607.8142030817191,1111.7055557373762,GasA,Gd,Y,SBrkr,1131.801582645524,0.0,0.0,864.2972097252954,1,0,1,0,1,1,Ex,4,Typ,0,Po,Basment,2016.4917188951804,Fin,2,491.2122507055302,Gd,TA,Y,174.9349187310473,0.0,50.745837204612506,0.0,0.0,8.174238144176204,Fa,,,3.6823595240046862,5,2009,WD,Normal,148492.29354402414
160,RM,4.9689139463160785,7475.4367787476995,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2.5Fin,6,5,1980.6490537938253,1968.1314123801626,Gable,Membran,HdBoard,VinylSd,BrkFace,307.9977438721105,TA,TA,CBlock,TA,Po,No,ALQ,241.45630089835993,Unf,79.59733409840648,96.0,544.0983524158394,Floor,TA,Y,SBrkr,541.3328670357358,816.1141160687026,0.0,1298.447434235144,0,0,1,1,2,1,TA,4,Typ,0,,Detchd,1959.3891982958964,Unf,1,309.31735478457426,TA,TA,Y,0.0,30.624175569216742,39.28365894792534,0.0,54.69653964682181,0.0,Ex,,,0.0,7,2008,COD,Abnorml,127821.12777443128
75,RL,33.43348601101844,2466.428355676153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,RRAe,Norm,TwnhsE,1Story,6,5,1990.0163209813275,1993.3792296431159,Gable,CompShg,VinylSd,VinylSd,BrkFace,213.5002247983438,Gd,TA,PConc,Gd,TA,Av,GLQ,398.3247223214342,Unf,10.13860554195555,106.15399476778416,1133.7413223243827,GasA,Ex,Y,SBrkr,528.9912924643274,0.0,48.28169434165206,1357.1569394936832,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,1983.6904118019936,Fin,2,534.1831156651067,TA,TA,Y,175.27749419789365,0.0,28.63350187205731,8.32245774284522,0.0,0.0,,,,162.66684920217892,3,2008,WD,Normal,98448.7818490408
60,RL,79.92809111984693,14642.735256206643,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2015.0880138598277,2007.054445068715,Gable,CompShg,VinylSd,VinylSd,None,81.403730420196,TA,TA,Stone,Gd,TA,Mn,Unf,0.0,Unf,55.20051331076455,725.3479877687494,1094.5884003807682,GasA,Ex,Y,FuseF,748.0817312862386,497.1917792636533,39.202225780593785,1347.6050920012567,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2013.7324105263417,RFn,2,619.9040644325228,TA,Fa,Y,0.0,5.090823962471248,0.0,0.0,37.2710039124783,0.0,,,,0.0,8,2006,New,Alloca,156765.4809968001
20,RL,,46634.773866193544,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1924.7542783393028,1954.6828377263655,Flat,ClyTile,Wd Sdng,BrkFace,BrkCmn,478.25005341035273,TA,Gd,CBlock,TA,,Av,LwQ,985.4038010279963,Unf,54.53498597881175,860.306364785717,1686.145372878097,GasA,Fa,Y,SBrkr,1819.7702492453798,141.7939629011012,15.099213270664963,1676.46183823017,0,1,2,0,4,1,TA,7,Typ,0,,Attchd,1956.223061314703,Unf,2,255.01547322074748,,TA,N,179.97949843963008,204.9306700149865,0.0,0.0,10.71890287605048,0.0,,,,0.0,6,2006,WD,Normal,138067.1523836638
90,RH,42.98010697111565,3962.636402383365,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Artery,Norm,1Fam,1.5Fin,4,7,1938.2706555434415,1946.334516585885,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,542.295353216662,Unf,0.0,670.9798482035326,529.4149615063011,GasA,TA,N,SBrkr,467.1776941507585,504.13245640000366,16.501912526711415,841.224097450563,1,0,1,1,3,1,TA,5,Typ,0,,CarPort,1954.1304329358543,Unf,1,358.9993847794136,TA,TA,Y,10.535077760104233,67.77474857431037,0.0,0.0,39.59960170781658,2.751019546632511,,MnPrv,,0.0,8,2006,WD,Abnorml,72693.03288025851
20,RL,77.88540031754023,7472.959480008138,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,5,1968.3123654486526,1959.2677149394713,Gable,CompShg,MetalSd,MetalSd,BrkFace,221.2322266187244,TA,TA,CBlock,TA,Fa,No,BLQ,572.9380791476171,Unf,49.74751515499711,815.7980724944011,973.0928123898564,GasA,TA,N,SBrkr,989.6860940942519,127.82731427596079,15.19081614667786,1209.9848261631237,0,0,1,0,2,1,Ex,5,Typ,1,Gd,Detchd,1942.5543417567153,Fin,1,349.2857244172232,TA,TA,Y,0.0,152.7050921614156,0.0,7.210149807995978,0.0,28.476388663892834,,,,378.4079406854049,11,2007,WD,Normal,86669.32790392247
20,RL,,15928.802599091068,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,PosN,1Fam,1Story,4,5,1985.5922809323156,1970.4471316984348,Gable,Membran,Wd Sdng,Wd Sdng,BrkCmn,90.65687560792513,Gd,TA,PConc,TA,Gd,No,ALQ,406.71211243150367,Rec,368.1858254171723,288.9425311737233,1267.5722525595709,GasA,TA,Y,SBrkr,1328.9668327771417,70.51381405086475,0.0,1296.3079769395185,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1963.7402015477812,RFn,1,272.54656224690507,TA,TA,Y,339.43632074487346,24.995944994563153,31.425224407508747,0.0,0.0,0.0,Gd,,,178.70829215979538,4,2008,COD,Normal,150910.10812454394
60,RL,,12110.56118398072,Pave,Grvl,IR1,Lvl,NoSeWa,CulDSac,Gtl,SawyerW,RRNe,Norm,Twnhs,2Story,7,7,1994.2911898972486,1986.544097054157,Gable,CompShg,CemntBd,HdBoard,None,0.0,Gd,TA,PConc,Gd,Po,No,ALQ,453.5807874641723,Unf,0.0,345.3487206560721,1005.6367579461868,GasA,Ex,Y,SBrkr,942.4421995602141,499.1055036406498,6.088290293003582,1752.985962618786,0,0,2,1,3,1,Gd,7,Typ,0,,Basment,1975.3748827694726,Fin,2,524.999262247295,TA,,Y,362.94025772929876,23.88778794467465,0.0,217.28987131311982,0.0,1.8383385819406073,,,,0.0,2,2010,WD,Abnorml,90936.90722577486
70,FV,33.451350024413486,5250.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Sev,OldTown,Norm,RRNn,1Fam,SFoyer,8,5,1861.5338159741184,1992.9529975965359,Gable,CompShg,MetalSd,MetalSd,BrkCmn,111.93039573282324,TA,Gd,Slab,TA,Fa,No,LwQ,635.6187217142832,Unf,0.0,504.8037221777205,675.1994265351095,OthW,Fa,N,SBrkr,964.3255288779442,905.1250885760428,232.6589194497659,2115.101062714126,0,0,2,0,4,1,TA,8,Typ,0,,,,,0,0.0,,,Y,10.487577795910983,50.79507730605042,9.786324245720918,9.228090362093964,45.05185660210897,0.0,,,,0.0,12,2008,WD,Normal,77395.3844377477
50,RL,54.4551945413386,10061.404985860665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,SFoyer,6,5,1930.4465861653557,1939.1795327162877,Gable,Roll,MetalSd,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,Gd,BLQ,309.15921150015794,Unf,0.0,655.028476390735,1124.6069876348547,Grav,Gd,Y,SBrkr,1077.114294638053,546.3807261249756,0.0,1408.6039093962763,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1937.1732175271814,Unf,1,202.94190467149718,TA,TA,Y,0.0,22.596561128616685,0.0,10.063097702841688,4.856232968484139,0.0,,,Gar2,4.34768793910552,10,2006,WD,Normal,172770.05757040685
120,RM,50.803364506055054,11847.047439970765,Grvl,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,2.5Unf,8,5,2007.052767805992,2009.5514899688944,Hip,CompShg,CemntBd,CmentBd,Stone,118.43523439007724,Gd,TA,PConc,,TA,Gd,GLQ,1717.1763572479845,Unf,0.0,561.5926443004273,1775.7970438455043,GasA,Ex,Y,SBrkr,1590.9036728165406,0.0,0.0,1938.6266489366762,1,1,2,0,2,1,Ex,5,Typ,1,TA,Attchd,2022.2125970981729,Fin,2,388.1772500244461,TA,Gd,Y,156.1520235022211,0.12373124928381429,28.434470725609533,0.5986796994191829,184.3926809286315,0.0,,,,399.9362197385407,1,2008,CWD,Normal,298134.83315262676
60,RL,73.8594337341805,9430.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,RRNn,1Fam,2Story,8,5,1993.2463336020817,2001.1356084744357,Mansard,Membran,VinylSd,VinylSd,BrkFace,539.5668808543843,Gd,Fa,PConc,Gd,TA,Mn,GLQ,802.625846334061,Unf,0.0,283.94876214788405,1139.473623137341,GasA,Ex,N,SBrkr,760.0623192882545,1094.545812357863,0.0,2393.963522343189,1,0,2,1,3,1,Gd,8,Typ,1,Gd,,1988.8816563181656,RFn,3,891.607420045655,TA,Ex,P,86.2312642277303,119.43704375937959,0.0,0.7621347645301851,136.93195203922483,10.536033557586508,,GdWo,,0.0,7,2009,WD,Normal,297306.26235483255
60,RL,92.73556760693525,3846.8777844177403,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,RRAe,Norm,1Fam,1.5Unf,8,5,2023.2520553485595,1988.391845156708,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,LwQ,54.94116410666275,554.2289653563344,873.8947901189719,GasA,Ex,Y,SBrkr,724.0386963728988,1025.924802768073,0.0,1654.9069526877156,0,0,2,1,4,1,Gd,9,Min2,0,Gd,Attchd,2017.527423833112,Fin,2,428.9411515109585,TA,TA,Y,84.11897434503234,1.6678711911847044,28.462183674018753,14.989680650892684,0.0,0.0,,,,0.0,4,2010,WD,AdjLand,213392.93166389666
20,RL,,16747.623019544528,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1988.0991537639306,1972.549238583873,Hip,Membran,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1254.0499696626482,GLQ,301.53671887467874,267.3402425220029,1095.8621152852452,GasA,TA,Y,SBrkr,3116.361456841966,267.54786573226596,48.746998487170266,2489.0516772945857,1,0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,1963.3990260380863,Fin,2,511.98926915058996,TA,TA,Y,0.0,75.14713334350756,132.4726095493596,0.0,35.09415437922669,0.0,Ex,,,155.7590426151847,5,2008,COD,Abnorml,272958.71431351674
20,RL,,41433.867867486944,Pave,,Reg,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,TwnhsE,1Story,4,6,1949.279262847226,1977.2167272568406,Flat,Tar&Grv,Plywood,Plywood,None,2.5073461636350314,TA,TA,PConc,Gd,TA,Gd,LwQ,1436.9110109989376,Unf,168.7418795781543,248.0,1665.55989166715,Wall,Ex,Y,SBrkr,1507.3207708027653,21.061241939360105,20.717832715576577,2043.006977205559,1,0,1,0,2,1,Gd,6,Maj1,2,Gd,Attchd,1959.836375665975,Fin,2,720.655973292567,TA,TA,Y,252.34627254264427,153.1184196044371,7.227393658579406,0.0,0.0,26.02714990901151,,,,0.0,3,2008,WD,Normal,255788.71799484346
20,RL,81.30808147207848,6557.087039314982,Pave,,IR3,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1970.8316949268926,2003.9455511561937,Gable,CompShg,Plywood,Wd Shng,None,0.0,TA,TA,CBlock,,Gd,Av,ALQ,341.61338482787045,Unf,0.0,668.3897914196018,1319.0217140638345,GasA,TA,Y,SBrkr,2145.907126709268,401.6397147067741,47.99279120519725,1682.9967897741071,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1954.3846733070257,Unf,2,528.8371871861362,TA,TA,Y,0.0,51.57882722457489,86.81123874255798,0.0,0.0,0.0,,MnPrv,,0.0,6,2007,WD,Alloca,211832.73745159217
60,FV,71.96382499032003,1336.3020248581424,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Artery,1Fam,2Story,7,5,2001.798508132582,2020.9801276681624,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,82.66478774937433,Unf,82.45573377374751,1030.84591269016,694.790099960697,GasA,Ex,Y,Mix,814.8083493782398,1155.4586196896641,0.0,1922.0514968740074,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2002.3041855146203,Fin,2,632.8691169757891,TA,Po,Y,221.17111007032028,173.5853527897218,0.0,0.0,19.62945691861672,0.0,,,,330.3252546245865,11,2009,WD,Partial,215909.11985429982
190,FV,85.18499359085382,12698.127393840658,Pave,,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Feedr,2fmCon,1Story,5,5,1957.0096267131773,1964.2418572318898,Hip,CompShg,MetalSd,MetalSd,BrkFace,138.66706193536936,TA,TA,CBlock,TA,TA,Mn,BLQ,667.0052027201411,GLQ,0.0,691.3380674930208,957.8550380672905,GasW,TA,Y,SBrkr,1221.2111708138436,42.26974041789796,0.0,1299.9820779388426,1,0,1,0,2,1,TA,5,Typ,2,Gd,Attchd,1958.221927316144,Unf,1,472.67711506234,TA,TA,Y,0.0,0.0,0.0,8.93485065907806,45.688843489659384,28.183597068680445,,,,223.24632076263993,6,2006,WD,AdjLand,198702.294401173
50,RL,,5591.7041221770905,Pave,,IR2,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,5,4,1940.0741337508716,1936.4191281186183,Gable,CompShg,MetalSd,MetalSd,BrkCmn,134.90969625701675,TA,TA,CBlock,TA,Po,No,LwQ,290.42469418594027,GLQ,46.47481823220614,514.6673547545181,1073.1073077544365,GasA,TA,Y,SBrkr,1237.056684415466,482.6786031996508,0.0,1503.4132785995405,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1981.8633766720902,Unf,1,507.6783627348176,TA,Gd,Y,0.0,0.0,281.62352236435106,0.0,6.6854834381224615,0.0,,MnWw,,0.0,7,2009,WD,Normal,124154.28926975891
20,RL,67.74678782901208,6706.944404453252,Pave,Pave,IR2,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Twnhs,1.5Unf,9,5,1995.6063597385796,1995.3825617167001,Hip,CompShg,VinylSd,VinylSd,BrkFace,251.95048546462112,Gd,TA,PConc,Gd,TA,Av,GLQ,750.0148344050428,ALQ,0.0,440.45165268555775,1783.2738082755618,Floor,Ex,Y,Mix,1424.4195590986324,0.0,47.95917068983034,1320.9098882674161,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2013.6054931065623,Fin,3,677.6489243188317,TA,Gd,Y,317.46508789245917,80.31805481346566,12.648829612790045,24.26090851417686,0.0,0.0,,,,0.0,7,2007,WD,Normal,328153.38194891793
180,RM,15.181612724991865,1491.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972.451346761245,1954.422998104529,Gable,CompShg,CemntBd,CmentBd,BrkFace,31.401113517639995,TA,TA,Wood,Gd,TA,Gd,LwQ,259.3772823690855,GLQ,433.3500067221814,546.5731599965559,598.6080392946687,GasW,Ex,Y,SBrkr,852.1215867329902,0.0,0.0,499.24714637919203,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,144.65163636388073,,,Y,122.93563816393426,15.116638892106558,0.0,6.1018384363241776,0.0,0.0,Gd,,,0.0,5,2010,Oth,Normal,68455.93609181639
20,RL,87.15682763874221,13098.8028318576,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1987.519274021274,1987.6884945473869,Hip,ClyTile,AsbShng,HdBoard,BrkFace,547.2769675772348,Gd,TA,PConc,Gd,TA,Gd,GLQ,1362.818941759663,Unf,0.0,600.8790663524477,1958.833573048779,GasA,Ex,Y,SBrkr,2237.4966038027637,0.0,0.0,1794.1728171058214,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1991.568139670516,Fin,2,710.0264011156685,TA,TA,Y,185.98095333171176,41.653262098603456,5.511032114767768,0.0,1.8384901596011907,2.6594117026897592,,,,0.0,8,2008,WD,AdjLand,359974.2377092179
60,RL,78.32701476240221,10887.869030552654,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,PosA,1Fam,2Story,7,5,1990.9425822669687,2009.52450373014,Gable,CompShg,AsbShng,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Av,,0.0,Unf,80.98622601850055,969.0771605156237,690.5689815979824,GasW,Ex,N,FuseA,958.6176462233732,818.0817671259294,0.0,1836.260379992293,0,0,2,1,3,1,Gd,6,Maj1,0,Fa,Attchd,1999.6059721884142,RFn,2,495.2133305934507,TA,TA,Y,185.61877419916019,63.16484223202265,7.065599344211497,0.0,1.1718378669889578,0.0,,MnPrv,,205.04835976864905,3,2009,WD,Normal,172799.36555629992
90,RL,69.5940369607062,14365.89316207373,Pave,,Reg,Lvl,AllPub,FR2,Mod,NAmes,Norm,Norm,Duplex,1Story,5,5,1970.4198803133156,1954.60639018744,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,,TA,Av,Unf,0.0,Unf,52.33343191277932,1012.5490448709943,1223.3124236599056,OthW,TA,N,SBrkr,1009.7823746868363,811.5270682912673,14.208093773618552,2023.8156484515823,0,0,2,2,4,2,TA,8,Typ,0,Gd,,,,0,0.0,Po,,Y,58.246845251224315,60.58376575583713,0.0,0.0,0.0,32.936082684024754,,,,103.29362889759113,9,2009,WD,Normal,234087.04720618273
70,RL,130.3700155734782,18801.939084159556,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1940.5179300514715,1983.6152198293546,Hip,CompShg,Stucco,Stucco,None,100.22513020846888,TA,Fa,CBlock,TA,TA,No,Rec,998.7400266416956,Unf,0.0,255.80949294049736,1327.2944675353942,GasA,Ex,Y,SBrkr,1455.5123274956472,1202.0613420730217,4.586436944894774,2124.953298919803,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1955.8619443561172,Unf,2,513.7520411809053,TA,TA,Y,52.89981964760773,0.0,0.0,2.4279095208911734,109.86152991982509,6.592893203576354,Gd,,,0.0,7,2008,WD,Normal,233883.34227814886
50,RM,56.15812260955685,4981.247421051979,Pave,,Reg,Lvl,NoSeWa,Inside,Gtl,BrkSide,Norm,Norm,2fmCon,1.5Fin,4,6,1930.3969281824473,1949.020607765792,Gable,CompShg,MetalSd,MetalSd,BrkCmn,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,727.9308770127202,Unf,0.0,0.0,628.2381994668984,GasA,TA,Y,SBrkr,911.3935174373064,5.498720349307632,0.0,1754.2111340841918,0,0,1,0,3,1,Ex,6,Typ,0,Gd,Detchd,1926.8382392032506,Unf,1,287.39496885802146,TA,TA,Y,0.0,0.0,0.0,14.519339920676698,0.0,16.306540792905857,,,,41.7374678504716,7,2009,WD,Normal,89965.29652108095
70,RL,,12396.383955680654,Pave,,Reg,Lvl,NoSeWa,CulDSac,Gtl,NWAmes,RRAe,RRAn,1Fam,2Story,7,7,1962.2355990397064,1971.72421218365,Gable,CompShg,Plywood,Plywood,BrkFace,97.69003606094745,Fa,TA,CBlock,Gd,TA,,Unf,124.53242427196433,Unf,30.4337960519157,1099.6396096735234,1109.6988502349407,GasA,Gd,N,SBrkr,1080.6272843454753,569.4777334590094,0.0,2003.3508858524997,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.4290240016167,RFn,2,640.3315732727028,TA,TA,Y,0.0,86.73844431791233,248.11739993195383,19.289818824658834,1.9430657793101933,0.0,,GdWo,,45.18916485537587,11,2007,WD,Normal,156872.10557569112
70,RL,78.70107311088661,14211.49666868672,Pave,,IR3,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1943.803901989336,2000.7779325560557,Gambrel,CompShg,HdBoard,Stucco,None,57.808087433044705,TA,Gd,CBlock,TA,TA,No,LwQ,618.1467226372476,ALQ,45.97038764445006,577.3469902244826,584.3124766164129,GasA,Fa,N,FuseA,963.3803507611693,276.667592441692,0.0,1702.190076798806,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1920.5996975349426,Unf,1,236.83826995950997,TA,TA,Y,154.13302601985632,13.950433102948155,3.2904411238564135,5.415001336505615,6.64667981452756,0.0,Gd,,,446.3372354306098,8,2008,WD,Normal,223510.20868969423
60,RL,52.87989494164459,46493.67752616376,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,2017.8039171056678,2005.9233219535606,Hip,CompShg,VinylSd,VinylSd,BrkFace,447.38509870910264,Gd,TA,CBlock,Gd,Gd,No,GLQ,1399.1433890160074,Rec,262.63254625506596,88.0,1786.9353699777032,GasA,Ex,Y,SBrkr,1403.4601293970536,872.934833708782,0.0,2309.789849070015,1,0,2,1,4,1,Gd,8,Typ,1,Fa,Attchd,2004.200798334581,RFn,3,813.5658825370057,TA,Gd,Y,487.86310521309326,120.57291107811655,64.3959366552251,22.674467044790635,2.754226325347022,13.174062099510333,,,,183.17562075871535,7,2009,WD,Normal,385181.92697388865
50,RL,36.89770978516349,4690.585593543959,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,Twnhs,1Story,8,5,2016.2417589883103,2007.1970172402139,Gable,CompShg,BrkComm,CmentBd,None,7.204924546920101,Gd,TA,PConc,Gd,TA,Gd,GLQ,1424.7928459897769,Unf,0.0,628.0364116247123,1468.573722393987,GasA,Ex,Y,SBrkr,1488.2832238432459,0.0,21.592967810885245,2194.115647109933,2,0,1,1,1,1,TA,6,Typ,2,Gd,BuiltIn,2015.7855094909048,Unf,2,469.00595609467416,Fa,TA,Y,196.66799083558533,13.73005328038682,0.0,0.0,43.21272946067982,24.809239915438344,,,,115.84863660305214,5,2008,ConLD,AdjLand,369172.89247916185
85,RL,75.63546356469354,12750.691916448106,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1969.208092421127,1970.181472416794,Gable,CompShg,Plywood,Plywood,BrkFace,113.72855755954862,TA,TA,CBlock,Fa,TA,Gd,Unf,864.0459728972912,LwQ,257.0616305671545,142.74959191070982,860.1761095446323,GasA,TA,Y,SBrkr,830.7710397553941,135.26587082834067,1.1408614007564493,1274.8849933648116,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1975.278437987635,RFn,2,757.417562131855,TA,TA,Y,0.0,85.82562811434565,0.0,16.188752289968715,0.0,40.04429497499169,,MnPrv,,0.0,1,2010,WD,Family,199756.60269044436
190,RM,87.76817017674719,10849.654250417912,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,9,1893.2206969991685,1986.290731683968,Gable,CompShg,Wd Sdng,Wd Sdng,None,45.891217475382284,TA,Po,BrkTil,Gd,Fa,No,Unf,0.0,Unf,15.037337888163343,135.49862503483905,388.1571668752473,Floor,Gd,Y,SBrkr,1027.9130017241876,708.9547409699472,29.40748202485706,1392.445585186961,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1998.8500176414527,Unf,2,558.3931152812635,TA,TA,N,282.01456286015537,15.8063412536298,57.03300400134616,0.0,0.0,22.18449036244539,,GdPrv,Gar2,0.0,5,2010,WD,Normal,69830.02847942415
